No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
avg return on 5 trajectories of agent106: 2116.6247282
avg return on 5 trajectories of agent107: 2153.7622125999997
avg return on 5 trajectories of agent108: 1565.2876781999998
avg return on 5 trajectories of agent109: 1618.2538328
avg return on 5 trajectories of agent110: 1929.2048849999999
avg return on 5 trajectories of agent111: 1577.0152442
avg return on 5 trajectories of agent112: 1879.4872488
avg return on 5 trajectories of agent113: 850.4271776000002
avg return on 5 trajectories of agent114: 1132.3287862
avg return on 5 trajectories of agent115: 940.2945910000001
avg return on 5 trajectories of agent116: 639.4753262
avg return on 5 trajectories of agent117: 1141.8302262
avg return on 5 trajectories of agent118: 627.434523
avg return on 5 trajectories of agent119: 863.5472992000001
avg return on 5 trajectories of agent120: 1667.194341
avg return on 5 trajectories of agent121: 934.6697918
avg return on 5 trajectories of agent122: 873.3662047999999
avg return on 5 trajectories of agent123: 715.936598
avg return on 5 trajectories of agent124: 588.2675022
avg return on 5 trajectories of agent125: 306.8427288
avg return on 5 trajectories of agent126: 2266.2151712
avg return on 5 trajectories of agent127: 1893.724329
avg return on 5 trajectories of agent128: 2000.1874192000002
avg return on 5 trajectories of agent129: 1985.0145988
avg return on 5 trajectories of agent130: 1993.8924365999999
avg return on 5 trajectories of agent131: 1454.9353154000003
avg return on 5 trajectories of agent132: 2115.0919480000002
avg return on 5 trajectories of agent133: 1484.1196298
avg return on 5 trajectories of agent134: 2007.9677299999998
avg return on 5 trajectories of agent135: 1240.7904859999999
avg return on 5 trajectories of agent136: 1559.4099849999998
avg return on 5 trajectories of agent137: 1694.6019396
avg return on 5 trajectories of agent138: 1574.3002199999999
avg return on 5 trajectories of agent139: 2039.9779262
avg return on 5 trajectories of agent140: 1673.7696586000002
avg return on 5 trajectories of agent141: 1685.2731822
avg return on 5 trajectories of agent142: 1297.456998
avg return on 5 trajectories of agent143: 1288.315663
avg return on 5 trajectories of agent144: 1496.0026506
avg return on 5 trajectories of agent145: 1104.9567808
avg return on 5 trajectories of agent146: 1573.8073206000001
avg return on 5 trajectories of agent147: 1661.8881438
avg return on 5 trajectories of agent148: 1879.5728764
avg return on 5 trajectories of agent149: 1848.912902
avg return on 5 trajectories of agent150: 1678.9463931999999
avg return on 5 trajectories of agent151: 1515.7156504
avg return on 5 trajectories of agent152: 1570.6475480000001
avg return on 5 trajectories of agent153: 1795.7951230000003
avg return on 5 trajectories of agent154: 1437.4254053999998
avg return on 5 trajectories of agent155: 1664.0566255999997
avg return on 5 trajectories of agent156: 1512.6496892
avg return on 5 trajectories of agent157: 1661.5291828000002
avg return on 5 trajectories of agent158: 1481.3660892
avg return on 5 trajectories of agent159: 1064.4398637999998
avg return on 5 trajectories of agent160: 1117.2095424
avg return on 5 trajectories of agent161: 1486.1598348
avg return on 5 trajectories of agent162: 1110.6723333999998
avg return on 5 trajectories of agent163: 1446.4682553999999
avg return on 5 trajectories of agent164: 976.5440036
avg return on 5 trajectories of agent165: 1136.7465114000001
avg return on 5 trajectories of agent166: 834.427284
avg return on 5 trajectories of agent167: 891.7040168
avg return on 5 trajectories of agent168: 1608.6720694
avg return on 5 trajectories of agent169: 1595.0875412
avg return on 5 trajectories of agent170: 1666.911254
avg return on 5 trajectories of agent171: 1895.8201574000002
avg return on 5 trajectories of agent172: 1821.3112484
avg return on 5 trajectories of agent173: 2322.3047982000003
avg return on 5 trajectories of agent174: 2018.9627368000001
avg return on 5 trajectories of agent175: 1880.1768471999999
avg return on 5 trajectories of agent176: 1717.2501076
avg return on 5 trajectories of agent177: 1445.7017976000002
avg return on 5 trajectories of agent178: 1951.0681577999999
avg return on 5 trajectories of agent179: 1725.4496918
avg return on 5 trajectories of agent180: 880.4351645999999
avg return on 5 trajectories of agent181: 1042.1576116
avg return on 5 trajectories of agent182: 1091.4793324
avg return on 5 trajectories of agent183: 1556.4437122
avg return on 5 trajectories of agent184: 980.0518159999999
avg return on 5 trajectories of agent185: 740.9955460000001
avg return on 5 trajectories of agent186: 1176.9853302
avg return on 5 trajectories of agent187: 1333.576104
avg return on 5 trajectories of agent188: 1186.3661242
avg return on 5 trajectories of agent189: 1357.2283549999997
avg return on 5 trajectories of agent190: 1232.2364949999999
avg return on 5 trajectories of agent191: 1643.7705832
avg return on 5 trajectories of agent192: 1877.749092
avg return on 5 trajectories of agent193: 1665.8087182
avg return on 5 trajectories of agent194: 1369.437455
avg return on 5 trajectories of agent195: 2405.1474668
avg return on 5 trajectories of agent196: 1599.2389097999999
avg return on 5 trajectories of agent197: 1645.7405246000003
avg return on 5 trajectories of agent198: 1823.7542099999998
avg return on 5 trajectories of agent199: 1695.5906972
avg return on 5 trajectories of agent200: 1899.4993294
avg return on 5 trajectories of agent201: 835.7023661999999
avg return on 5 trajectories of agent202: 1273.8237486
avg return on 5 trajectories of agent203: 1669.6009544
avg return on 5 trajectories of agent204: 1513.8417738
avg return on 5 trajectories of agent205: 1114.4793236
avg return on 5 trajectories of agent206: 1032.8865036000002
avg return on 5 trajectories of agent207: 810.7209761999999
avg return on 5 trajectories of agent208: 1499.466001
avg return on 5 trajectories of agent209: 899.4180342
Pearson correlation coefficient: 0.168161504411167
Spearman correlation coefficient: 0.16992869938741728
the best agent: 195, avg policy: 2405.1474668
5138
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014414585147830767
avg return on 5 trajectories of agent0: 2070.5239556
avg return on 5 trajectories of agent1: 2242.893228
avg return on 5 trajectories of agent2: 2125.39807
avg return on 5 trajectories of agent3: 1526.6451895999999
avg return on 5 trajectories of agent4: 2011.6874223999998
avg return on 5 trajectories of agent5: 1269.9812266000001
avg return on 5 trajectories of agent6: 942.6705708
avg return on 5 trajectories of agent7: 527.6052029999998
avg return on 5 trajectories of agent8: 864.5273960000001
avg return on 5 trajectories of agent9: 583.5314096
avg return on 5 trajectories of agent10: 1189.4904695999999
avg return on 5 trajectories of agent11: 495.3784471999999
avg return on 5 trajectories of agent12: 545.4214328
avg return on 5 trajectories of agent13: 316.5126728
avg return on 5 trajectories of agent14: 308.3793378
avg return on 5 trajectories of agent15: 421.39986600000003
avg return on 5 trajectories of agent16: 310.841686
avg return on 5 trajectories of agent17: 156.60859340000002
avg return on 5 trajectories of agent18: 756.2588038
avg return on 5 trajectories of agent19: 345.8179496
avg return on 5 trajectories of agent20: 281.9031958
avg return on 5 trajectories of agent21: 1146.9317808
avg return on 5 trajectories of agent22: 2105.4987155999997
avg return on 5 trajectories of agent23: 1804.6131614
avg return on 5 trajectories of agent24: 1135.2521518
avg return on 5 trajectories of agent25: 1261.8132382
avg return on 5 trajectories of agent26: 1388.2747884
avg return on 5 trajectories of agent27: 708.2413826
avg return on 5 trajectories of agent28: 619.7339664
avg return on 5 trajectories of agent29: 525.1406377999999
avg return on 5 trajectories of agent30: 527.3188422000001
avg return on 5 trajectories of agent31: 412.42690039999997
avg return on 5 trajectories of agent32: 250.472694
avg return on 5 trajectories of agent33: 433.2279734
avg return on 5 trajectories of agent34: 480.0623422
avg return on 5 trajectories of agent35: 186.91492439999996
avg return on 5 trajectories of agent36: 169.5552948
avg return on 5 trajectories of agent37: 293.649718
avg return on 5 trajectories of agent38: 233.469513
avg return on 5 trajectories of agent39: 605.8355382
avg return on 5 trajectories of agent40: 135.0558114
avg return on 5 trajectories of agent41: 426.74029540000004
avg return on 5 trajectories of agent42: 1948.5262450000002
avg return on 5 trajectories of agent43: 1498.0126828
avg return on 5 trajectories of agent44: 1836.817801
avg return on 5 trajectories of agent45: 784.7135453999999
avg return on 5 trajectories of agent46: 659.6131536
avg return on 5 trajectories of agent47: 438.62471960000005
avg return on 5 trajectories of agent48: 474.4003864
avg return on 5 trajectories of agent49: 770.7664704000001
avg return on 5 trajectories of agent50: 682.9055078
avg return on 5 trajectories of agent51: 216.04985779999998
avg return on 5 trajectories of agent52: 153.4769276
avg return on 5 trajectories of agent53: 56.5306418
avg return on 5 trajectories of agent54: 220.61627159999998
avg return on 5 trajectories of agent55: 357.57429659999997
avg return on 5 trajectories of agent56: 120.80284860000002
avg return on 5 trajectories of agent57: 246.702977
avg return on 5 trajectories of agent58: 265.3934946
avg return on 5 trajectories of agent59: 50.8975774
avg return on 5 trajectories of agent60: 265.9850038
avg return on 5 trajectories of agent61: 98.10842419999999
avg return on 5 trajectories of agent62: 92.7052326
avg return on 5 trajectories of agent63: 2126.4706402
avg return on 5 trajectories of agent64: 1771.7132114
avg return on 5 trajectories of agent65: 1306.1319786
avg return on 5 trajectories of agent66: 1208.188943
avg return on 5 trajectories of agent67: 1356.0368125999998
avg return on 5 trajectories of agent68: 1151.9385988
avg return on 5 trajectories of agent69: 1309.3287636
avg return on 5 trajectories of agent70: 711.008319
avg return on 5 trajectories of agent71: 757.7064994
avg return on 5 trajectories of agent72: 950.324937
avg return on 5 trajectories of agent73: 802.4476970000002
avg return on 5 trajectories of agent74: 701.095849
avg return on 5 trajectories of agent75: 494.7427428
avg return on 5 trajectories of agent76: 909.886311
avg return on 5 trajectories of agent77: 572.1090086
avg return on 5 trajectories of agent78: 469.98318679999994
avg return on 5 trajectories of agent79: 622.3607064
avg return on 5 trajectories of agent80: 525.9581858
avg return on 5 trajectories of agent81: 166.0700374
avg return on 5 trajectories of agent82: 450.71221619999994
avg return on 5 trajectories of agent83: 148.50007540000001
avg return on 5 trajectories of agent84: 1918.2970733999998
avg return on 5 trajectories of agent85: 2018.4341028000003
avg return on 5 trajectories of agent86: 1871.0015434000002
avg return on 5 trajectories of agent87: 2048.8444970000005
avg return on 5 trajectories of agent88: 2053.244253
avg return on 5 trajectories of agent89: 1764.3475412
avg return on 5 trajectories of agent90: 1855.8357469999999
avg return on 5 trajectories of agent91: 1466.8626092
avg return on 5 trajectories of agent92: 2049.0840282
avg return on 5 trajectories of agent93: 2043.6045363999997
avg return on 5 trajectories of agent94: 2202.4671636
avg return on 5 trajectories of agent95: 1666.8047446
avg return on 5 trajectories of agent96: 1844.4937896
avg return on 5 trajectories of agent97: 1605.9200046
avg return on 5 trajectories of agent98: 2040.2375808000002
avg return on 5 trajectories of agent99: 1869.7296168
avg return on 5 trajectories of agent100: 2004.9061895999998
avg return on 5 trajectories of agent101: 1540.7764934000002
avg return on 5 trajectories of agent102: 1866.9274696
avg return on 5 trajectories of agent103: 1674.9012156000001
avg return on 5 trajectories of agent104: 1551.2779604
avg return on 5 trajectories of agent105: 1633.3764156000002
avg return on 5 trajectories of agent106: 1878.9181518
avg return on 5 trajectories of agent107: 2056.7255416
avg return on 5 trajectories of agent108: 1878.1747997999998
avg return on 5 trajectories of agent109: 1748.9488486000002
avg return on 5 trajectories of agent110: 1894.8146902
avg return on 5 trajectories of agent111: 2111.8006338
avg return on 5 trajectories of agent112: 1788.6231066
avg return on 5 trajectories of agent113: 1590.4674076
avg return on 5 trajectories of agent114: 1639.1751799999997
avg return on 5 trajectories of agent115: 1685.612414
avg return on 5 trajectories of agent116: 1805.7857067999998
